ID,Raw_kit_germfree1,Raw_kit_germfree3,Raw_kit_germfree4,Raw_kit_microbiota1,Raw_kit_microbiota2,Raw_kit_microbiota3,Raw_MH63_germfree2,Raw_MH63_germfree3,Raw_MH63_microbiota1,Raw_MH63_microbiota3,Scale_kit_germfree1,Scale_kit_germfree3,Scale_kit_germfree4,Scale_kit_microbiota1,Scale_kit_microbiota2,Scale_kit_microbiota3,Scale_MH63_germfree2,Scale_MH63_germfree3,Scale_MH63_microbiota1,Scale_MH63_microbiota3,Kit_microbiota_vs_germfree_log2FoldChange,Kit_microbiota_vs_germfree_pvalue,Kit_microbiota_vs_germfree_padj,MH63_microbiota_vs_germfree_log2FoldChange,MH63_microbiota_vs_germfree_pvalue,MH63_microbiota_vs_germfree_padj,cl,Kit_microbiota_vs_germfree_log2FoldChange,Kit_microbiota_vs_germfree_pvalue,Kit_microbiota_vs_germfree_padj,MH63_microbiota_vs_germfree_log2FoldChange,MH63_microbiota_vs_germfree_pvalue,MH63_microbiota_vs_germfree_padj,RAPDB,Product,Gene
LOC4337002,20.01132459,22.98862914,17.86921136,44.25971003,57.94939771,38.48406892,19.31853136,9.473142258,10.31652471,14.43460834,-0.342793902,-0.157202606,-0.476323262,1.168737485,2.022088841,0.808710923,-0.385979405,-0.999695096,-0.947122563,-0.690420414,1.221392475,0.002761292,0.007119967,-0.214905497,0.815698541,0.890873345,6,1.221392475,0.002761292,0.007119967,-0.214905497,0.815698541,0.890873345,Os04g0616800,uncharacterized LOC4337002,LOC4337002
LOC112939883,15.30277762,14.5191342,22.97470032,46.18404525,37.54468021,45.76483871,28.97779704,29.47199814,14.90164681,11.03822991,-0.865972258,-0.925681989,-0.281409909,1.487026732,0.828750088,1.455085279,0.175996202,0.213651868,-0.896536431,-1.190909582,1.272533094,0.002908966,0.007468396,-1.181320537,0.096962894,0.200183492,6,1.272533094,0.002908966,0.007468396,-1.181320537,0.096962894,0.200183492,Os08g0357700,uncharacterized LOC112939883,LOC112939883
LOC4348303,22.36559807,25.40848484,28.9311041,52.91921851,58.76558641,49.9252786,0,0,0,0,-0.061886825,0.066574105,0.215287804,1.227989136,1.474804057,1.101594586,-1.006090716,-1.006090716,-1.006090716,-1.006090716,1.069233921,0.002933363,0.007525492,0,0,0,6,1.069233921,0.002933363,0.007525492,0,0,0,Os10g0318900,probable glycosyltransferase 5%2C transcript variant X1,LOC4348303
LOC4347630,10.59423066,22.98862914,7.658233439,30.7893635,51.41988811,38.48406892,44.43262213,29.47199814,2.292561048,0.849094608,-0.739859493,-0.050576208,-0.903137591,0.383242006,1.530556723,0.811163687,1.141977506,0.309980046,-1.201535961,-1.281810715,1.578591953,0.003040321,0.007774559,-4.629867898,3.71E-05,2.27E-04,6,1.578591953,0.003040321,0.007774559,-4.629867898,3.71E-05,2.27E-04,Os09g0525500,protein YY1-like,LOC4347630
LOC9271650,45.90833287,31.45812409,26.37835962,66.38956505,82.43505872,61.36648827,36.70520959,46.31313993,32.09585467,24.62374364,0.028213124,-0.725440862,-0.990377154,1.096416531,1.933272969,0.834436798,-0.451777903,0.049325929,-0.692179876,-1.081889557,1.033006,0.003117855,0.007947014,-0.554713404,0.325955156,0.49255495,6,1.033006,0.003117855,0.007947014,-0.554713404,0.325955156,0.49255495,Os09g0306500,uncharacterized LOC9271650,LOC9271650
LOC4345008,3.531410221,6.049639248,4.254574133,22.12985502,15.5075853,19.76208944,0,0,0,0,-0.413106581,-0.123500083,-0.329939814,1.72578961,0.964201874,1.453487016,-0.819233005,-0.819233005,-0.819233005,-0.819233005,2.058174231,0.003232706,0.008212312,0,0,0,6,2.058174231,0.003232706,0.008212312,0,0,0,Os08g0233900,uncharacterized LOC4345008%2C transcript variant X2,LOC4345008
LOC9268513,0,0,0,7.697340875,8.978075702,3.120329912,0,0,0,0,-0.565197639,-0.565197639,-0.565197639,1.632506243,1.998174848,0.325702384,-0.565197639,-0.565197639,-0.565197639,-0.565197639,5.077987085,0.003247691,0.0082418,0,0,0,6,5.077987085,0.003247691,0.0082418,0,0,0,0,B3 domain-containing protein Os03g0620500-like,LOC9268513
LOC4328267,14.12564088,12.0992785,13.61463723,36.56236916,35.91230281,30.16318915,28.97779704,16.84114179,22.92561048,6.792756865,-0.72471474,-0.916034038,-0.772961224,1.3936522,1.332276092,0.789472696,0.677553728,-0.46833033,0.10613566,-1.417050044,1.364831943,0.003256686,0.008263768,-0.64566172,0.480955153,0.640303947,6,1.364831943,0.003256686,0.008263768,-0.64566172,0.480955153,0.640303947,Os02g0141400,uncharacterized LOC4328267,LOC4328267
LOC9272704,17.65705111,14.5191342,24.67652997,39.44887198,49.78751071,45.76483871,0,0,0,0,-0.076628738,-0.233959049,0.2753171,1.015979533,1.534342924,1.332652358,-0.961926032,-0.961926032,-0.961926032,-0.961926032,1.230064123,0.003312207,0.008389825,0,0,0,6,1.230064123,0.003312207,0.008389825,0,0,0,Os12g0222800,receptor-like protein 9DC3,LOC9272704
LOC107276708,21.18846133,26.61841269,26.37835962,52.91921851,62.03034121,43.68461877,0,0,0,0,-0.088913363,0.141705158,0.131509729,1.258741484,1.645705104,0.866533601,-0.988820428,-0.988820428,-0.988820428,-0.988820428,1.097019338,0.003394823,0.008575951,0,0,0,6,1.097019338,0.003394823,0.008575951,0,0,0,Os06g0536333,uncharacterized LOC107276708,LOC107276708
LOC4341032,3.531410221,2.419855699,5.10548896,24.05419023,17.1399627,12.48131965,0,0,0,0,-0.345225414,-0.47566774,-0.160505287,2.063148731,1.251755401,0.705057757,-0.759640862,-0.759640862,-0.759640862,-0.759640862,2.247422683,0.003456454,0.00871901,0,0,0,6,2.247422683,0.003456454,0.00871901,0,0,0,Os06g0474800,chaperone protein dnaJ C76%2C chloroplastic,LOC4341032
LOC4334628,22.36559807,36.29783549,43.39665616,61.578727,75.08936042,72.80769795,1.931853136,0,16.04792733,15.28370295,-0.43319137,0.065005488,0.318849149,0.969013964,1.452134867,1.370545885,-1.163872827,-1.232953128,-0.659102229,-0.686429798,1.025015433,0.003487841,0.008785471,3.980553644,0.009679942,0.030600619,6,1.025015433,0.003487841,0.008785471,3.980553644,0.009679942,0.030600619,Os03g0824600,DIMBOA UDP-glucosyltransferase BX8,LOC4334628
LOC4344233,15.30277762,12.0992785,24.67652997,50.03271569,44.89037851,36.40384898,34.77335645,38.9451404,35.53469624,16.13279755,-1.188136726,-1.432493653,-0.473124416,1.460998043,1.068750174,0.421413561,0.297042638,0.615258521,0.355116215,-1.124824357,1.310855252,0.00348946,0.008788642,-0.526728208,0.429368938,0.594517008,6,1.310855252,0.00348946,0.008788642,-0.526728208,0.429368938,0.594517008,Os07g0669500,ethylene-responsive transcription factor FZP-like,LOC4344233
LOC4330883,12.94850414,4.839711399,5.956403786,29.82719589,31.01517061,19.76208944,0,0,0,0,0.203003378,-0.451879872,-0.361693433,1.566162217,1.662105568,0.753282936,-0.842745199,-0.842745199,-0.842745199,-0.842745199,1.780902895,0.003541884,0.00890873,0,0,0,6,1.780902895,0.003541884,0.00890873,0,0,0,Os02g0773500,uncharacterized LOC4330883,LOC4330883
LOC4330575,5.885683702,7.259567098,5.956403786,19.24335219,20.4047175,27.04285924,0.965926568,16.84114179,1.146280524,5.943662257,-0.572872243,-0.421026249,-0.565056033,0.903460072,1.031817888,1.765486579,-1.116619564,0.637960083,-1.096686267,-0.566464268,1.806773212,0.003583954,0.009009904,-1.298424985,0.458112779,0.62057456,6,1.806773212,0.003583954,0.009009904,-1.298424985,0.458112779,0.62057456,Os02g0724100,uncharacterized LOC4330575,LOC4330575
LOC107279069,14.12564088,3.629783549,0.850914827,31.75153111,28.56660451,24.9626393,0,0,0,0,0.281902082,-0.509872036,-0.719501061,1.611543219,1.371282479,1.099410799,-0.783691371,-0.783691371,-0.783691371,-0.783691371,2.242436848,0.003632877,0.009122558,0,0,0,6,2.242436848,0.003632877,0.009122558,0,0,0,0,protein MAIN-LIKE 1-like,LOC107279069
LOC4347408,38.84551243,9.679422797,3.403659306,87.55725245,31.83135931,88.40934751,0,0,0,0,0.362265608,-0.458521195,-0.635132593,1.733102557,0.164874583,1.757082062,-0.730917755,-0.730917755,-0.730917755,-0.730917755,2.017649133,0.003729141,0.009335475,0,0,0,6,2.017649133,0.003729141,0.009335475,0,0,0,Os09g0483100,uncharacterized LOC4347408,LOC4347408
LOC4351528,48.26260635,49.60704184,29.78201893,58.69222417,113.4502293,89.44945748,95.62673024,73.67999534,5.731402619,11.88732451,-0.261184776,-0.223646296,-0.777188088,0.030024438,1.558942938,0.888808517,1.061286432,0.448503536,-1.448714235,-1.276832465,1.04965272,0.003795662,0.009478669,-3.229691512,1.43E-07,1.37E-06,6,1.04965272,0.003795662,0.009478669,-3.229691512,1.43E-07,1.37E-06,Os12g0153200,uncharacterized LOC4351528,LOC4351528
LOC4325571,40.02264917,16.9389899,25.5274448,58.69222417,53.05226551,70.72747801,9.659265681,1.052571362,24.071891,41.6056358,0.261708155,-0.764376168,-0.382613518,1.091583436,0.840883446,1.626558638,-1.08796485,-1.470538254,-0.447313872,0.332072985,1.144700647,0.0039669,0.009856877,2.604964786,0.013717423,0.041063616,6,1.144700647,0.0039669,0.009856877,2.604964786,0.013717423,0.041063616,0,RING-H2 finger protein ATL39,LOC4325571
LOC107275659,7.062820442,1.20992785,6.807318613,24.05419023,19.5885288,19.76208944,0,0,0,0,-0.081589181,-0.689394597,-0.108122283,1.682913825,1.219168222,1.237191976,-0.81504199,-0.81504199,-0.81504199,-0.81504199,2.041385456,0.003999191,0.009930037,0,0,0,6,2.041385456,0.003999191,0.009930037,0,0,0,Os04g0154000,uncharacterized LOC107275659,LOC107275659
LOC107276834,7.062820442,4.839711399,3.403659306,27.90286067,13.8752079,19.76208944,0,0,0,0,-0.063760057,-0.291714803,-0.438965739,2.073150895,0.634773401,1.238406671,-0.787972592,-0.787972592,-0.787972592,-0.787972592,2.028305237,0.004012835,0.009961887,0,0,0,6,2.028305237,0.004012835,0.009961887,0,0,0,Os10g0104300,transcription factor bHLH18,LOC107276834
LOC107277051,42.37692265,29.03826839,42.54574133,58.69222417,66.11128472,118.5725367,14.48889852,6.315428172,26.36445205,24.62374364,-0.016533328,-0.427953261,-0.011326253,0.486698866,0.715533749,2.333658361,-0.876716731,-1.128820771,-0.510424949,-0.564115683,1.085328404,0.004118086,0.010200349,1.285808866,0.121237573,0.237298614,6,1.085328404,0.004118086,0.010200349,1.285808866,0.121237573,0.237298614,Os01g0738701,uncharacterized LOC107277051,LOC107277051
LOC4335779,14.12564088,24.19855699,15.31646688,34.63803394,38.36086891,59.28626833,0,0,0,0,-0.218861815,0.274669633,-0.160516241,0.786161055,0.968564652,1.993823135,-0.910960105,-0.910960105,-0.910960105,-0.910960105,1.307944918,0.00417943,0.010331327,0,0,0,6,1.307944918,0.00417943,0.010331327,0,0,0,Os04g0412200,ferredoxin-1,LOC4335779
LOC4345270,34.13696547,38.71769119,12.7637224,102.9519342,38.36086891,85.2890176,0,0,0,0,0.078454959,0.201743935,-0.496800017,1.93059097,0.192140161,1.455198414,-0.840332105,-0.840332105,-0.840332105,-0.840332105,1.418618469,0.004270424,0.010539182,0,0,0,6,1.418618469,0.004270424,0.010539182,0,0,0,Os08g0323400,uncharacterized LOC4345270,LOC4345270
LOC4343554,8.239957182,16.9389899,17.01829653,30.7893635,31.01517061,55.12582845,5.795559408,5.26285681,12.60908576,13.58551373,-0.738909119,-0.174973746,-0.169832506,0.722909486,0.737547966,2.300578393,-0.897372987,-0.931906693,-0.455670024,-0.392370771,1.455388013,0.00437872,0.010779203,1.244482511,0.2308591,0.384413599,6,1.455388013,0.00437872,0.010779203,1.244482511,0.2308591,0.384413599,Os07g0553300,mixed-linked glucan synthase 4,LOC4343554
LOC107276204,7.062820442,8.469494948,5.10548896,38.48670437,17.9561514,17.6818695,0,0,0,0,-0.195899456,-0.081719023,-0.354776975,2.35479202,0.688317355,0.666053764,-0.769191921,-0.769191921,-0.769191921,-0.769191921,1.861648749,0.004382179,0.010784689,0,0,0,6,1.861648749,0.004382179,0.010784689,0,0,0,Os06g0509900,leaf-specific thionin,LOC107276204
LOC4336836,12.94850414,31.45812409,21.27287066,39.44887198,59.58177511,55.12582845,0,0,0,0,-0.386348592,0.405139151,-0.030391307,0.746830608,1.607731378,1.417191152,-0.940038098,-0.940038098,-0.940038098,-0.940038098,1.235598386,0.004544218,0.011147263,0,0,0,6,1.235598386,0.004544218,0.011147263,0,0,0,Os04g0593500,S-norcoclaurine synthase,LOC4336836
LOC4348658,14.12564088,6.049639248,8.509148266,35.60020155,17.9561514,37.44395895,7.727412545,23.15656996,2.292561048,12.73641912,-0.200874693,-0.867340635,-0.664371509,1.571297222,0.115235297,1.72345191,-0.728883659,0.544395915,-1.177390678,-0.315519171,1.664236412,0.004713859,0.011520563,-1.010599253,0.409802711,0.576027886,6,1.664236412,0.004713859,0.011520563,-1.010599253,0.409802711,0.576027886,Os10g0422500,type I inositol polyphosphate 5-phosphatase 4%2C transcript variant X1,LOC4348658
LOC4349742,17.65705111,27.82834054,14.46555205,36.56236916,62.84652992,42.6445088,19.31853136,12.63085634,40.11981833,18.68008138,-0.723432427,-0.090101174,-0.922156109,0.453736785,2.090361185,0.832450727,-0.619977759,-1.036396308,0.675246925,-0.659731846,1.264865217,0.004885366,0.011903964,0.86764142,0.264867304,0.425521698,6,1.264865217,0.004885366,0.011903964,0.86764142,0.264867304,0.425521698,Os11g0141900,BTB/POZ domain and ankyrin repeat-containing protein NH5.1-like,LOC4349742
LOC4344266,226.0102541,65.33610388,60.41495269,686.9876731,249.7537423,513.8143255,5.795559408,4.210285448,11.46280524,40.75654119,0.165920584,-0.50803858,-0.528680699,2.099523191,0.265514335,1.373135254,-0.757785633,-0.764435178,-0.734013967,-0.611139306,2.045271023,0.005021468,0.012205138,2.390677082,0.022842317,0.062585561,6,2.045271023,0.005021468,0.012205138,2.390677082,0.022842317,0.062585561,Os07g0674800,ethylene-responsive transcription factor RAP2-3,LOC4344266
LOC107277071,2.354273481,1.20992785,6.807318613,11.54601131,17.1399627,27.04285924,13.52297195,6.315428172,6.877683143,6.792756865,-0.98589985,-1.13421886,-0.408739218,0.205444288,0.930478153,2.213995802,0.461678802,-0.472493298,-0.399619248,-0.410626571,2.350281929,0.005053793,0.012272708,-0.54146876,0.628837245,0.762860177,6,2.350281929,0.005053793,0.012272708,-0.54146876,0.628837245,0.762860177,Os02g0563000,F-box/kelch-repeat protein SKIP20,LOC107277071
LOC4325999,2.354273481,10.88935065,6.807318613,19.24335219,22.85328361,30.16318915,0,0,0,0,-0.616250735,0.14860284,-0.217200156,0.897229691,1.220726351,1.875788664,-0.827224163,-0.827224163,-0.827224163,-0.827224163,1.849788886,0.005128358,0.012431519,0,0,0,6,1.849788886,0.005128358,0.012431519,0,0,0,Os01g0124000,Bowman-Birk type bran trypsin inhibitor,LOC4325999
LOC107281987,21.18846133,16.9389899,17.01829653,43.29754242,44.07418981,35.363739,0,0,0,0,0.188483705,-0.047068109,-0.042672074,1.414008861,1.457059086,0.974231395,-0.986010716,-0.986010716,-0.986010716,-0.986010716,1.160851457,0.005310182,0.012831495,0,0,0,6,1.160851457,0.005310182,0.012831495,0,0,0,0,uncharacterized LOC107281987,LOC107281987
LOC4341322,49.43974309,35.08790764,47.65123029,98.14109615,119.1635502,52.00549854,9.659265681,36.83999767,8.023963666,5.094567649,0.088409286,-0.292729874,0.040912067,1.381762522,1.940052124,0.156547601,-0.96803383,-0.246199929,-1.011462257,-1.08925771,1.028000371,0.005449048,0.013139731,-1.834860666,0.081641608,0.175835887,6,1.028000371,0.005449048,0.013139731,-1.834860666,0.081641608,0.175835887,Os06g0564700,cysteine synthase%2C chloroplastic/chromoplastic%2C transcript variant X1,LOC4341322
LOC107279332,0,0,0,14.43251414,1.6323774,4.160439883,0,0,0,0,-0.443274445,-0.443274445,-0.443274445,2.719870107,-0.085509635,0.46856064,-0.443274445,-0.443274445,-0.443274445,-0.443274445,5.099458619,0.005539847,0.013328398,0,0,0,6,5.099458619,0.005539847,0.013328398,0,0,0,0,60 kDa jasmonate-induced protein-like,LOC107279332
LOC4340290,3.531410221,0,0,11.54601131,6.529509602,19.76208944,0,0,0,0,-0.089949187,-0.61455986,-0.61455986,1.100664479,0.355435187,2.321208682,-0.61455986,-0.61455986,-0.61455986,-0.61455986,3.50504298,0.00564289,0.013554932,0,0,0,6,3.50504298,0.00564289,0.013554932,0,0,0,Os06g0176700,uncharacterized LOC4340290,LOC4340290
LOC4333711,14.12564088,4.839711399,16.16738171,24.05419023,33.46373671,47.84505865,0,0,0,0,0.004565952,-0.552811539,0.127119152,0.600515978,1.16531344,2.028536141,-0.843309781,-0.843309781,-0.843309781,-0.843309781,1.559692329,0.005925006,0.014164304,0,0,0,6,1.559692329,0.005925006,0.014164304,0,0,0,Os03g0676300,ATP-dependent RNA helicase A,LOC4333711
LOC107281103,3.531410221,6.049639248,0,19.24335219,17.1399627,14.56153959,0,0,0,0,-0.319945506,-3.75E-04,-0.768092308,1.673948179,1.407021595,1.079811783,-0.768092308,-0.768092308,-0.768092308,-0.768092308,2.493242083,0.005994633,0.014312595,0,0,0,6,2.493242083,0.005994633,0.014312595,0,0,0,0,uncharacterized LOC107281103,LOC107281103
LOC4349714,22.36559807,21.77870129,17.01829653,30.7893635,53.86845421,53.04560851,15.45482509,24.20914133,11.46280524,11.03822991,-0.239474346,-0.277078776,-0.582093761,0.300264355,1.779018548,1.726296083,-0.682270583,-0.12135239,-0.938052587,-0.965256543,1.181341758,0.006069716,0.014469149,-0.816627192,0.324375648,0.490902171,6,1.181341758,0.006069716,0.014469149,-0.816627192,0.324375648,0.490902171,Os11g0136600,calcium-dependent protein kinase 25-like,LOC4349714
LOC9268431,29.42841851,25.40848484,50.20397477,49.07054808,107.7369084,75.92802786,5.795559408,0,0,18.68008138,-0.193779669,-0.30839,0.398541891,0.366227326,2.038834771,1.131947585,-0.86756437,-1.032798684,-1.032798684,-0.500220167,1.135236607,0.006076257,0.014480501,1.688647332,0.714354568,0.825223169,6,1.135236607,0.006076257,0.014480501,1.688647332,0.714354568,0.825223169,Os10g0461400,psbP-like protein 1%2C chloroplastic,LOC9268431
LOC4343047,3.531410221,0,0.850914827,23.09202262,5.713320901,10.40109971,0,0,0,0,-0.11132137,-0.586411751,-0.471935827,2.520221897,0.182217106,0.812876949,-0.586411751,-0.586411751,-0.586411751,-0.586411751,3.187427974,0.006293158,0.014930346,0,0,0,6,3.187427974,0.006293158,0.014930346,0,0,0,Os07g0422100,membrane protein PM19L-like,LOC4343047
LOC107277954,5.885683702,4.839711399,9.360063092,12.50817892,30.19898191,29.12307918,0,0,0,0,-0.284243366,-0.374177102,0.014487219,0.285165339,1.806238121,1.713730938,-0.790300287,-0.790300287,-0.790300287,-0.790300287,1.813504283,0.006480283,0.015313037,0,0,0,6,1.813504283,0.006480283,0.015313037,0,0,0,Os12g0522000,uncharacterized LOC107277954,LOC107277954
LOC4343497,5.885683702,9.679422797,5.956403786,30.7893635,13.8752079,27.04285924,0,0,0,0,-0.301919066,0.031316912,-0.295707127,1.885580358,0.399867968,1.556493413,-0.818908114,-0.818908114,-0.818908114,-0.818908114,1.743492603,0.006582745,0.01552233,0,0,0,6,1.743492603,0.006582745,0.01552233,0,0,0,Os07g0540800,cysteine-rich receptor-like protein kinase 6,LOC4343497
LOC4351367,23.54273481,19.35884559,17.86921136,36.56236916,53.86845421,40.56428886,2.897779704,7.367999534,4.585122095,6.792756865,0.126934228,-0.114270201,-0.20014876,0.877526157,1.875235263,1.108239904,-1.063263303,-0.805551694,-0.965986717,-0.838714876,1.118778559,0.006991253,0.016371725,0.162327738,0.905819003,0.944001276,6,1.118778559,0.006991253,0.016371725,0.162327738,0.905819003,0.944001276,Os12g0123500,probable apyrase 3,LOC4351367
LOC4331085,34.13696547,27.82834054,31.48384858,108.7249399,26.93422711,98.81044722,0,0,0,0,0.033524957,-0.123711066,-0.032601267,1.892553929,-0.145995929,1.64544534,-0.817303991,-0.817303991,-0.817303991,-0.817303991,1.322143229,0.007176784,0.016759562,0,0,0,6,1.322143229,0.007176784,0.016759562,0,0,0,Os02g0808800,cinnamoyl-CoA reductase 1-like,LOC4331085
LOC4349239,18.83418785,36.29783549,5.956403786,99.10326376,25.30184971,70.72747801,0,0,0,0,-0.197726421,0.310975447,-0.572845808,2.140446548,-0.009328685,1.313882962,-0.746351011,-0.746351011,-0.746351011,-0.746351011,1.693181302,0.007494867,0.01740081,0,0,0,6,1.693181302,0.007494867,0.01740081,0,0,0,Os10g0536500,protein CURVATURE THYLAKOID 1B%2C chloroplastic,LOC4349239
LOC112939363,10.59423066,6.049639248,12.7637224,23.09202262,31.83135931,27.04285924,4.82963284,7.367999534,3.438841571,6.792756865,-0.273373145,-0.719293985,-0.060499975,0.952925413,1.810439764,1.34058631,-0.839002499,-0.58993487,-0.975468631,-0.646378381,1.459752691,0.008124065,0.018694465,-0.235275426,0.859222872,0.917271781,6,1.459752691,0.008124065,0.018694465,-0.235275426,0.859222872,0.917271781,0,uncharacterized LOC112939363,LOC112939363
LOC4350585,1.17713674,1.20992785,1.701829653,5.773005656,4.080943501,28.08296921,0,0,0,0,-0.351236002,-0.34742915,-0.290322295,0.182316873,-0.014121416,2.772370117,-0.487894532,-0.487894532,-0.487894532,-0.487894532,3.181096169,0.008361028,0.019171064,0,0,0,6,3.181096169,0.008361028,0.019171064,0,0,0,0,leucine-rich repeat protein 1-like,LOC4350585
LOC107279346,28.25128177,18.14891775,21.27287066,55.80572134,51.41988811,35.363739,0,0,0,0,0.335739738,-0.133706119,0.011460572,1.616164545,1.412359649,0.666247882,-0.977066567,-0.977066567,-0.977066567,-0.977066567,1.080302351,0.008484307,0.01940997,0,0,0,6,1.080302351,0.008484307,0.01940997,0,0,0,0,uncharacterized LOC107279346,LOC107279346
LOC107275384,24.71987155,3.629783549,0,101.027599,71.82460562,356.75772,0,0,0,0,-0.278406485,-0.467349751,-0.499868494,0.405224197,0.143598502,2.696276007,-0.499868494,-0.499868494,-0.499868494,-0.499868494,4.23151766,0.008546192,0.019538727,0,0,0,6,4.23151766,0.008546192,0.019538727,0,0,0,Os07g0127800,pathogenesis-related protein PRB1-3,LOC107275384
LOC107281996,11.7713674,4.839711399,4.254574133,31.75153111,18.7723401,18.72197947,0,0,0,0,0.252070938,-0.380947773,-0.434384186,2.076716804,0.891419849,0.886820771,-0.822924101,-0.822924101,-0.822924101,-0.822924101,1.752699331,0.0085852,0.019616884,0,0,0,6,1.752699331,0.0085852,0.019616884,0,0,0,0,uncharacterized LOC107281996,LOC107281996
